800000001,116800
800000002,96071
800000003,36714
800000004,8959
800000005,86262
800000006,29945
800000007,9682
800000008,120368
800000009,61079
800000010,13302
800000011,43507
800000012,23904
800000013,19878
800000014,64239
800000015,82091
800000016,24750
800000017,49892
800000018,6907
800000019,37301
800000020,83964
800000021,99587
800000022,4495
800000023,48671
800000024,25923
800000025,108975
800000026,9777
800000027,60503
800000028,117546
800000029,90766
800000030,37070
800000031,67964
800000032,95334
800000033,88302
800000034,90596
800000035,115345
800000036,46629
800000037,25700
800000038,57458
800000039,108199
800000040,34264
800000041,67373
800000042,55910
800000043,1281
800000044,47902
800000045,75073
800000046,36466
800000047,84299
800000048,96269
800000049,39864
800000050,15801
800000051,28150
800000052,68106
800000053,34312
800000054,7902
800000055,49094
800000056,78711
800000057,81987
800000058,55662
800000059,14581
800000060,22308
800000061,13366
800000062,62296
800000063,83229
800000064,89011
800000065,2702
800000066,57910
800000067,21410
800000068,52190
800000069,15981
800000070,60704
800000071,80047
800000072,27579
800000073,22595
800000074,115064
800000075,49420
800000076,41280
800000077,45945
800000078,103109
800000079,88880
800000080,8756
800000081,88570
800000082,104829
800000083,101429
800000084,29595
800000085,122997
800000086,19164
800000087,45514
800000088,52491
800000089,92486
800000090,35104
800000091,64022
800000092,64333
800000093,109221
800000094,115130
800000095,119546
800000096,20874
800000097,49173
800000098,123345
800000099,56330
800000100,85901
800000101,22897
800000102,32079
800000103,117766
800000104,103848
800000105,122677
800000106,26288
800000107,105186
800000108,6003
800000109,85128
800000110,16780
800000111,2746
800000112,84857
800000113,9023
800000114,64905
800000115,32118
800000116,41716
800000117,118720
800000118,105230
800000119,108295
800000120,90043
800000121,97919
800000122,78551
800000123,68105
800000124,58578
800000125,32899
800000126,108889
800000127,118898
800000128,121746
800000129,123261
800000130,8041
800000131,106034
800000132,52549
800000133,79808
800000134,19753
800000135,32476
800000136,50321
800000137,24824
800000138,11299
800000139,74680
800000140,93954
800000141,19330
800000142,81432
800000143,43679
800000144,67313
800000145,92398
800000146,30075
800000147,16257
800000148,68229
800000149,26725
800000150,109006
800000151,93386
800000152,47750
800000153,43901
800000154,79931
800000155,20183
800000156,107337
800000157,72716
800000158,94397
800000159,83930
800000160,55531
800000161,48853
800000162,16482
800000163,38698
800000164,75454
800000165,16204
800000166,24475
800000167,24772
800000168,117251
800000169,1031
800000170,95797
800000171,24678
800000172,96571
800000173,79787
800000174,76678
800000175,121178
800000176,87170
800000177,61715
800000178,74848
800000179,75621
800000180,49009
800000181,47505
800000182,10423
800000183,8707
800000184,111951
800000185,58218
800000186,107366
800000187,77719
800000188,18723
800000189,108483
800000190,112628
800000191,110680
800000192,74956
800000193,18194
800000194,61758
800000195,96373
800000196,70385
800000197,33937
800000198,93018
800000199,67701
800000200,32076
800000201,27278
800000202,106834
800000203,100137
800000204,40356
800000205,38024
800000206,87939
800000207,82929
800000208,81883
800000209,94852
800000210,87892
800000211,39113
800000212,2182
800000213,26517
800000214,3497
800000215,3214
800000216,36951
800000217,81139
800000218,15607
800000219,28365
800000220,8671
800000221,25180
800000222,7128
800000223,71477
800000224,96516
800000225,62573
800000226,10963
800000227,47984
800000228,66153
800000229,8710
800000230,90093
800000231,29630
800000232,119629
800000233,124530
800000234,51981
800000235,48617
800000236,71517
800000237,37936
800000238,22868
800000239,78093
