800000001,80795
800000002,45758
800000003,41403
800000004,48268
800000005,15665
800000006,37955
800000007,101065
800000008,16766
800000009,105184
800000010,45122
800000011,33481
800000012,33304
800000013,137517
800000014,145489
800000015,23825
800000016,34406
800000017,56128
800000018,65268
800000019,141005
800000020,2992
800000021,106279
800000022,88086
800000023,112312
800000024,127494
800000025,118330
800000026,60907
800000027,38125
800000028,16539
800000029,98098
800000030,113172
800000031,146828
800000032,122462
800000033,99636
800000034,33024
800000035,106523
800000036,112189
800000037,135763
800000038,102535
800000039,32546
800000040,35350
800000041,43707
800000042,139637
800000043,33668
800000044,149784
800000045,139420
800000046,101204
800000047,85234
800000048,2629
800000049,110847
800000050,117977
800000051,141172
800000052,113098
800000053,104996
800000054,114997
800000055,48478
800000056,28856
800000057,122705
800000058,23626
800000059,124334
800000060,145351
800000061,33905
800000062,38108
800000063,65370
800000064,32808
800000065,64284
800000066,11879
800000067,103433
800000068,44750
800000069,65932
800000070,108633
800000071,105963
800000072,51596
800000073,7590
800000074,48995
800000075,75700
800000076,75714
800000077,41654
800000078,3790
800000079,82904
800000080,82440
800000081,74286
800000082,85821
800000083,52932
800000084,140140
800000085,49922
800000086,95638
800000087,132847
800000088,141602
800000089,64344
800000090,50794
800000091,92414
800000092,18210
800000093,55531
800000094,148515
800000095,54559
800000096,32540
800000097,49733
800000098,72552
800000099,82161
800000100,39926
800000101,39690
800000102,142006
800000103,4914
800000104,55103
800000105,140439
800000106,7902
800000107,102215
800000108,29442
800000109,127522
800000110,20081
800000111,124639
800000112,89356
800000113,13512
800000114,74256
800000115,10017
800000116,46229
800000117,108656
800000118,49664
800000119,115750
800000120,28927
800000121,3881
800000122,58843
800000123,106962
800000124,125000
800000125,71122
800000126,94112
800000127,7845
800000128,76469
800000129,8784
800000130,84247
800000131,16416
800000132,102541
800000133,134713
800000134,57699
800000135,144930
800000136,57498
800000137,43181
800000138,143416
800000139,121927
800000140,35391
800000141,94826
800000142,3556
800000143,56687
800000144,47667
800000145,2834
800000146,149572
800000147,132701
800000148,117736
800000149,2505
800000150,68834
800000151,90176
800000152,86931
800000153,102747
800000154,129609
800000155,80337
800000156,13463
800000157,31282
800000158,103951
800000159,87549
800000160,49594
800000161,101405
800000162,138931
800000163,21967
800000164,75914
800000165,92753
800000166,134152
800000167,78255
800000168,105881
800000169,46176
800000170,136379
800000171,39128
800000172,30484
800000173,75234
800000174,52341
800000175,118983
800000176,81883
800000177,97753
800000178,86731
800000179,65234
800000180,108871
800000181,140631
800000182,145422
800000183,30897
800000184,23786
800000185,42409
800000186,107949
800000187,36964
800000188,4660
800000189,93445
800000190,75838
800000191,108007
800000192,6215
800000193,6724
800000194,39599
800000195,107422
800000196,89439
800000197,91928
800000198,74844
800000199,69183
800000200,32964
800000201,76859
800000202,39297
800000203,47722
800000204,12899
800000205,47272
800000206,79090
800000207,133518
800000208,112773
800000209,90347
800000210,49613
800000211,91076
800000212,5265
800000213,106066
800000214,27820
800000215,39050
800000216,78826
800000217,24224
800000218,30762
800000219,22591
800000220,75374
800000221,57239
800000222,115285
800000223,80014
800000224,33343
800000225,39990
800000226,103364
800000227,61498
800000228,56809
800000229,63212
800000230,87833
800000231,81641
800000232,133046
800000233,140734
800000234,42705
800000235,37716
800000236,51240
800000237,14959
800000238,25662
800000239,110850
800000240,111906
800000241,72359
800000242,49571
800000243,133888
800000244,109365
800000245,140778
800000246,44535
800000247,96815
800000248,51074
800000249,36522
800000250,60262
800000251,5685
800000252,76593
800000253,107689
800000254,110800
800000255,13796
800000256,40073
800000257,26487
800000258,91070
800000259,149292
800000260,144226
800000261,100705
800000262,35480
800000263,93205
800000264,16320
800000265,129383
800000266,54745
800000267,2080
800000268,148461
800000269,40789
800000270,23451
800000271,82723
800000272,80222
800000273,125208
800000274,121035
800000275,86869
800000276,65535
800000277,94723
800000278,26674
800000279,90289
800000280,129633
800000281,46135
800000282,149149
800000283,73338
800000284,17488
800000285,7650
800000286,59585
800000287,119552
800000288,137632
800000289,84692
800000290,1570
800000291,101148
800000292,83237
800000293,134238
800000294,57789
800000295,24551
800000296,147411
800000297,76284
800000298,83273
800000299,82557
800000300,31812
800000301,23106
800000302,124361
800000303,66153
800000304,26066
800000305,94808
800000306,24038
800000307,117739
800000308,105027
800000309,71688
800000310,16885
800000311,99144
800000312,6966
800000313,147898
800000314,18048
800000315,103076
800000316,15815
800000317,24498
800000318,84145
800000319,119918
800000320,27840
800000321,119272
800000322,70917
800000323,88697
800000324,107333
800000325,149347
800000326,93386
800000327,80585
800000328,12237
800000329,108956
800000330,90393
800000331,114542
800000332,34936
800000333,83411
800000334,79640
800000335,135347
800000336,85678
800000337,68466
800000338,418
800000339,117976
800000340,3416
800000341,108852
800000342,119
800000343,34769
800000344,22435
800000345,148514
800000346,132649
800000347,137130
800000348,27519
800000349,31700
800000350,143795
800000351,125431
800000352,74590
800000353,85185
800000354,80439
800000355,29912
800000356,5113
800000357,15900
800000358,40837
800000359,143584
800000360,58022
800000361,1532
800000362,118893
800000363,103053
800000364,74713
800000365,84229
800000366,108314
800000367,89536
800000368,72418
800000369,66718
800000370,130480
800000371,27012
800000372,80103
800000373,118492
800000374,86262
800000375,133468
800000376,41540
800000377,82356
800000378,55102
800000379,24421
800000380,69720
800000381,118125
800000382,36649
800000383,147766
800000384,146041
800000385,119645
800000386,28029
800000387,142911
800000388,89495
800000389,17177
800000390,116398
800000391,16288
800000392,117825
800000393,57734
800000394,72394
800000395,94204
800000396,143398
800000397,48293
800000398,98510
800000399,78830
800000400,112860
800000401,100360
800000402,45299
800000403,67718
800000404,119439
800000405,13012
800000406,104117
800000407,73435
800000408,85463
800000409,54698
800000410,89149
800000411,110808
800000412,59486
800000413,79401
800000414,19379
800000415,84577
800000416,97319
800000417,119525
800000418,36370
800000419,4876
800000420,115143
800000421,94867
800000422,11608
800000423,114018
800000424,108647
800000425,78377
800000426,13621
800000427,117830
800000428,36714
800000429,122367
800000430,70815
800000431,26218
800000432,131920
800000433,24566
800000434,77822
800000435,114983
800000436,82720
800000437,117939
800000438,43468
800000439,2622
800000440,62260
800000441,40343
800000442,122582
800000443,56943
800000444,92612
800000445,107071
800000446,112619
800000447,138707
800000448,36840
800000449,78138
800000450,77480
800000451,117986
800000452,38609
800000453,143616
800000454,52032
800000455,103316
800000456,42729
800000457,9121
800000458,122023
800000459,42374
800000460,19297
800000461,141654
800000462,133294
800000463,42397
800000464,19198
800000465,109992
800000466,140748
800000467,17055
800000468,53772
800000469,91430
800000470,18508
800000471,102192
800000472,63088
800000473,126665
800000474,112747
800000475,122722
800000476,71149
800000477,61836
800000478,67147
800000479,60518
800000480,19563
800000481,39718
800000482,12255
800000483,67910
800000484,5155
800000485,40754
800000486,108850
800000487,21929
800000488,31634
800000489,101261
800000490,95477
800000491,69479
800000492,143428
800000493,26648
800000494,76292
800000495,137763
800000496,32772
800000497,56183
800000498,129451
800000499,108869
800000500,102662
800000501,114569
800000502,32053
800000503,144340
800000504,43426
800000505,124473
800000506,103385
800000507,75711
800000508,8959
800000509,15305
800000510,130255
800000511,106856
800000512,75415
800000513,56745
800000514,15108
800000515,39571
800000516,125942
800000517,137740
800000518,39032
800000519,46218
800000520,126321
800000521,13080
800000522,25112
800000523,29396
800000524,133800
800000525,39981
800000526,82659
800000527,41670
800000528,55343
800000529,112822
800000530,97015
800000531,131581
800000532,27651
800000533,43757
800000534,85953
800000535,50190
800000536,68815
800000537,91555
800000538,25917
800000539,47086
800000540,13024
800000541,25867
800000542,30490
800000543,136191
800000544,116219
800000545,125935
800000546,149302
800000547,10397
800000548,119336
800000549,11289
800000550,110990
800000551,16098
800000552,47427
800000553,105492
800000554,119668
800000555,108763
800000556,125583
800000557,121508
800000558,94602
800000559,125000
800000560,56901
800000561,109211
800000562,10723
800000563,18271
800000564,36245
800000565,4425
800000566,3566
800000567,33499
800000568,8377
800000569,57256
800000570,43034
800000571,74957
800000572,91219
800000573,127797
800000574,7915
800000575,112052
800000576,51031
800000577,20168
800000578,33737
800000579,7220
800000580,23988
800000581,123298
800000582,79883
800000583,15874
800000584,97286
800000585,11810
800000586,105890
800000587,129096
800000588,113362
800000589,58189
800000590,107014
800000591,108889
800000592,29535
800000593,132624
800000594,59622
800000595,114644
800000596,103304
800000597,64611
800000598,136207
800000599,49405
800000600,41443
800000601,145228
800000602,30596
800000603,63046
800000604,89451
800000605,4318
800000606,107533
800000607,49067
800000608,55827
800000609,30713
800000610,48538
800000611,84049
800000612,40570
800000613,25912
800000614,51649
800000615,109508
800000616,118360
800000617,131594
800000618,148263
800000619,30512
800000620,32793
800000621,138
800000622,68045
800000623,44173
800000624,90350
800000625,63221
800000626,88588
800000627,10586
800000628,149816
800000629,93865
800000630,79884
800000631,117031
800000632,48083
800000633,4578
800000634,113866
800000635,60915
800000636,92213
800000637,125974
800000638,129581
800000639,70692
800000640,98397
800000641,80222
800000642,105579
800000643,148716
800000644,19160
800000645,44627
800000646,30186
800000647,51614
800000648,90375
800000649,139235
800000650,18560
800000651,4237
800000652,45044
800000653,26125
800000654,107174
800000655,35702
800000656,68901
800000657,145622
800000658,67394
800000659,60891
800000660,23310
800000661,5438
800000662,8070
800000663,100385
800000664,119643
800000665,30305
800000666,10313
800000667,113561
800000668,106763
800000669,101255
800000670,141119
800000671,35597
800000672,76790
800000673,119937
800000674,139228
800000675,51725
800000676,69105
800000677,79162
800000678,138137
800000679,52613
800000680,108619
800000681,117146
800000682,86867
800000683,18553
800000684,26227
800000685,82618
800000686,24971
800000687,137179
800000688,1015
800000689,143310
800000690,128694
800000691,74229
800000692,116209
800000693,108888
800000694,54857
800000695,36679
800000696,1171
800000697,122356
800000698,120442
800000699,91971
800000700,141899
800000701,98088
800000702,92658
800000703,102288
800000704,30790
800000705,42657
800000706,100614
800000707,76214
800000708,95145
800000709,68722
800000710,133729
800000711,52675
800000712,29881
800000713,14481
800000714,105020
800000715,123801
800000716,72060
800000717,127441
800000718,63971
800000719,34925
800000720,37168
800000721,56584
800000722,87260
800000723,76495
800000724,30601
800000725,85092
800000726,62363
800000727,3070
800000728,102347
800000729,143065
800000730,52334
800000731,138315
800000732,136175
800000733,134540
800000734,67393
800000735,61793
800000736,76149
800000737,57093
800000738,54433
800000739,9615
800000740,100428
800000741,42541
800000742,42872
800000743,44854
800000744,96193
800000745,102112
800000746,123016
800000747,15501
800000748,8290
800000749,131317
800000750,74967
800000751,130042
800000752,92205
800000753,44176
800000754,134823
800000755,115289
800000756,26084
800000757,87279
800000758,59914
800000759,42495
800000760,79867
800000761,2966
800000762,44282
800000763,30026
800000764,38579
800000765,38925
800000766,13632
800000767,49072
800000768,42517
800000769,58361
800000770,101408
800000771,16479
800000772,1565
800000773,81221
800000774,139231
800000775,127125
800000776,42561
800000777,49963
800000778,71931
800000779,139865
800000780,69834
800000781,129754
800000782,138710
800000783,89614
800000784,45522
800000785,108191
800000786,87375
800000787,69339
800000788,59148
800000789,118742
800000790,47399
800000791,137911
800000792,113294
800000793,9372
800000794,119215
800000795,87731
800000796,14138
800000797,64234
800000798,115304
800000799,35984
800000800,103443
800000801,6467
800000802,67952
800000803,145286
800000804,58004
800000805,93569
800000806,129358
800000807,85781
800000808,112935
800000809,143115
800000810,12726
800000811,31411
800000812,120485
800000813,17293
800000814,132578
800000815,90459
800000816,146134
800000817,29044
800000818,83164
800000819,81211
800000820,95461
800000821,105096
800000822,20118
800000823,91251
800000824,102393
800000825,140399
800000826,87589
800000827,24474
800000828,67756
800000829,69169
800000830,34102
800000831,78273
800000832,130226
800000833,101432
800000834,65847
800000835,4647
800000836,86482
800000837,106593
800000838,20651
800000839,103486
800000840,44042
800000841,111784
800000842,130118
800000843,43665
800000844,144775
800000845,2119
800000846,9593
800000847,5359
800000848,50449
800000849,115713
800000850,147185
800000851,42167
800000852,82204
800000853,74396
800000854,85047
800000855,76354
800000856,81038
800000857,132150
800000858,80611
800000859,137865
800000860,12152
800000861,109542
800000862,97348
800000863,47990
800000864,50263
800000865,144384
800000866,129955
800000867,60017
800000868,74337
800000869,41981
800000870,118654
800000871,83650
800000872,9988
800000873,64788
800000874,71249
800000875,27152
800000876,37059
800000877,116519
800000878,32422
800000879,70948
800000880,32147
800000881,88137
800000882,46437
800000883,77161
800000884,40659
800000885,139059
800000886,106812
800000887,125846
800000888,123230
800000889,99434
800000890,33556
800000891,1823
800000892,121280
800000893,6763
800000894,81625
800000895,29769
800000896,103834
800000897,68349
800000898,144916
800000899,15754
800000900,95357
800000901,25446
800000902,56620
800000903,19612
800000904,38530
800000905,53063
800000906,128511
800000907,83669
800000908,145361
800000909,119090
800000910,6617
800000911,24938
800000912,129497
800000913,31056
800000914,87981
800000915,16739
800000916,44400
800000917,32223
800000918,102993
800000919,99461
800000920,123662
800000921,121497
800000922,90198
800000923,51142
800000924,135996
800000925,23987
800000926,45827
800000927,63818
800000928,114302
800000929,125989
800000930,135675
800000931,53555
800000932,92509
800000933,128183
800000934,70946
800000935,65730
800000936,142276
800000937,64304
800000938,97173
800000939,137092
800000940,14743
800000941,112376
800000942,77838
800000943,141360
800000944,97648
800000945,22200
800000946,13301
800000947,126961
800000948,73952
800000949,56277
800000950,57972
800000951,18846
800000952,70404
800000953,52836
800000954,4810
800000955,125224
800000956,51303
800000957,27402
800000958,105756
800000959,21274
800000960,141090
800000961,74048
800000962,1421
800000963,78704
800000964,3819
800000965,101783
800000966,79299
800000967,95431
800000968,88008
800000969,47411
800000970,20885
800000971,134350
800000972,79664
800000973,22082
800000974,59774
800000975,103090
800000976,135133
800000977,100176
800000978,67900
800000979,69978
800000980,123663
800000981,62312
800000982,141653
800000983,80036
800000984,37462
800000985,23297
800000986,94572
800000987,22489
800000988,57356
800000989,42939
800000990,55832
800000991,63560
800000992,39762
800000993,132278
800000994,138873
800000995,71607
800000996,24180
800000997,69800
800000998,124782
800000999,56890
800001000,19713
800001001,75546
800001002,22396
800001003,119205
800001004,9885
800001005,18432
800001006,117786
800001007,13593
800001008,105573
800001009,129399
800001010,118958
800001011,74636
800001012,35773
800001013,26769
800001014,123585
800001015,130429
800001016,14259
800001017,38148
800001018,55767
800001019,45729
